measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Both,Both,All ages,Breast cancer,Rate,2018,8.924621587,9.499282032,8.272880233
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2018,0.328758671,0.362932822,0.293989006
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2018,15.88732264,16.91969772,14.69409521
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2018,8.626339432,9.160512119,7.981264474
Deaths,Male,Male,All ages,Breast cancer,Number,2016,11397.3165,12455.0238,10361.28442
Deaths,Female,Female,All ages,Breast cancer,Number,2016,641832.1684,677552.9632,601718.8397
Deaths,Both,Both,All ages,Breast cancer,Number,2016,653229.4849,688912.5094,612913.9463
Deaths,Male,Male,All ages,Breast cancer,Rate,2016,0.303025701,0.331147452,0.275480239
Deaths,Female,Female,All ages,Breast cancer,Rate,2016,17.19166258,18.14845453,16.11721532
Deaths,Both,Both,All ages,Breast cancer,Rate,2016,8.716044267,9.19216304,8.178113836
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2016,0.336077002,0.367168096,0.305549686
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2016,15.98158074,16.87173783,14.96995492
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2016,8.697083025,9.18080568,8.111169871
Deaths,Male,Male,All ages,Breast cancer,Number,2019,12097.67122,13322.46062,10692.89732
Deaths,Female,Female,All ages,Breast cancer,Number,2019,688562.2622,739571.4732,635323.1315
Deaths,Both,Both,All ages,Breast cancer,Number,2019,700659.9334,751555.0798,647383.8082
Deaths,Male,Male,All ages,Breast cancer,Rate,2019,0.311717351,0.343276161,0.27552093
Deaths,Female,Female,All ages,Breast cancer,Rate,2019,17.85463616,19.17732106,16.47412875
Deaths,Both,Both,All ages,Breast cancer,Rate,2019,9.055420187,9.713195684,8.36687261
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2019,0.327562308,0.359623038,0.289884663
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2019,15.88379554,17.07108381,14.65568509
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2019,8.617093362,9.248571114,7.949039691
Incidence,Male,Male,All ages,Breast cancer,Number,1990,9371.978533,9964.866429,8809.091285
Incidence,Female,Female,All ages,Breast cancer,Number,1990,867620.8402,894764.1605,840399.5377
Incidence,Both,Both,All ages,Breast cancer,Number,1990,876992.8187,903815.4237,849689.1559
Incidence,Male,Male,All ages,Breast cancer,Rate,1990,0.347915745,0.369925509,0.327019694
Incidence,Female,Female,All ages,Breast cancer,Rate,1990,32.66523936,33.68716393,31.64037882
Incidence,Both,Both,All ages,Breast cancer,Rate,1990,16.39285583,16.89422721,15.88249247
Incidence,Male,Male,Age-standardized,Breast cancer,Rate,1990,0.534349786,0.569338536,0.498188232
Incidence,Female,Female,Age-standardized,Breast cancer,Rate,1990,40.11789192,41.3255903,38.78139582
Incidence,Both,Both,Age-standardized,Breast cancer,Rate,1990,21.4440683,22.10062891,20.64719642
Incidence,Male,Male,All ages,Breast cancer,Number,1992,9937.631935,10499.66602,9394.322576
Incidence,Female,Female,All ages,Breast cancer,Number,1992,925525.7978,952109.3709,895963.2597
Incidence,Both,Both,All ages,Breast cancer,Number,1992,935463.4297,962281.7965,905747.1483
Incidence,Male,Male,All ages,Breast cancer,Rate,1992,0.357595403,0.377819619,0.338044978
Incidence,Female,Female,All ages,Breast cancer,Rate,1992,33.8340398,34.8058438,32.75333509
Incidence,Both,Both,All ages,Breast cancer,Rate,1992,16.96369526,17.45001956,16.42482017
Incidence,Male,Male,Age-standardized,Breast cancer,Rate,1992,0.538828097,0.57032345,0.506962092
Incidence,Female,Female,Age-standardized,Breast cancer,Rate,1992,40.96968494,42.18546206,39.60150511
Incidence,Both,Both,Age-standardized,Breast cancer,Rate,1992,21.84956329,22.47861886,21.05961156
Incidence,Male,Male,All ages,Breast cancer,Number,1993,10399.6611,10943.09326,9851.967896
Incidence,Female,Female,All ages,Breast cancer,Number,1993,971203.6929,998703.4003,942686.6309
Incidence,Both,Both,All ages,Breast cancer,Number,1993,981603.354,1009063.668,952635.1802
